SA4_NAME_2016,ANZSCO,SA4 code,unempratemvmt,score,averageannualmvmt20132016mvmt,score,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian ,score,occunemp201315mvmt,201315score,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate_SA4,unempscore_SA4,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,all_sa4_codes,_11prop,_11_score,anzscocode,_12prop,_12_score,_13prop,_13_score,_14prop,_14_score,_21prop,_21_score,_22prop,_22_score,_23prop,_23_score,_24prop,_24_score,_25prop,_25_score,_26prop,_26_score,_27prop,_27_score,_31prop,_31_score,_32prop,_32_score,_33prop,_33_score,_34prop,_34_score,_35prop,_35_score,_36prop,_36_score,_39prop,_39_score,_41prop,_41_score,_42prop,_42_score,_43prop,_43_score,_44prop,_44_score,_45prop,_45_score,_51prop,_51_score,_52prop,_52_score,_53prop,_53_score,_54prop,_54_score,_55prop,_55_score,_56prop,_56_score,_59prop,_59_score,_61prop,_61_score,_62prop,_62_score,_63prop,_63_score,_71prop,_71_score,_72prop,_72_score,_73prop,_73_score,_74prop,_74_score,_81prop,_81_score,_82prop,_82_score,_83prop,_83_score,_84prop,_84_score,_85prop,_85_score,_89prop,_89_score,anzsco2,nswscore,state
Central Coast,27,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,27,,,,,,,,,,,,,,,,,,,53.5389482,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,1
Central Coast,31,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,31,,,,,,,,,,,,,,,,,,,,,68.68217054,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,1
Central Coast,32,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,32,,,,,,,,,,,,,,,,,,,,,,,63.74100719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,1
Central Coast,33,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,33,,,,,,,,,,,,,,,,,,,,,,,,,95.09493671,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3,1
Central Coast,34,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,64.21052632,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,1
Central Coast,35,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.92783505,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2,1
Central Coast,36,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8219333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,1
Central Coast,39,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.55669224,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,1
Central Coast,41,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.4194529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1,1
Central Coast,42,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.11349419,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,1
Central Coast,43,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.6841553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,1
Central Coast,44,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,1
Central Coast,45,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,1
Central Coast,51,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3716108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,1
Central Coast,52,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3716108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,1
Central Coast,53,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3716108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,1
Central Coast,54,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89963724,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,1
Central Coast,55,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4435411,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,1
Central Coast,56,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.50717703,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,1
Central Coast,59,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.62295082,3,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,1
Central Coast,61,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.69821241,3,,,,,,,,,,,,,,,,,,,,,,,,,61,0,1
Central Coast,62,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.10928962,3,,,,,,,,,,,,,,,,,,,,,,,62,0,1
Central Coast,63,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.73684211,1,,,,,,,,,,,,,,,,,,,,,63,0,1
Central Coast,71,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.56394453,3,,,,,,,,,,,,,,,,,,,71,0,1
Central Coast,72,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8770492,3,,,,,,,,,,,,,,,,,72,0,1
Central Coast,73,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8770492,3,,,,,,,,,,,,,,,73,0,1
Central Coast,74,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.35006435,3,,,,,,,,,,,,,74,0,1
Central Coast,81,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.52795031,3,,,,,,,,,,,81,0,1
Central Coast,82,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.66016713,3,,,,,,,,,82,0,1
Central Coast,83,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.123339658,2,,,,,,,83,0,1
Central Coast,84,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3476395,3,,,,,84,0,1
Central Coast,85,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95900858,3,,,85,0,1
Central Coast,89,102,16.26229967,2,-13.41824824,1,570,430,1,1,58400,1,-5.882352941,1,3.370786517,15.28822055,22.36786469,3,3,3,2.956059067,2,19614,19907,1.493830937,2,102,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.46361186,3,89,0,1
New South Wales - Central West,11,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,433.2935561,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1
New South Wales - Central West,12,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,12,-50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,1
New South Wales - Central West,13,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,13,,,161.1739365,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1
New South Wales - Central West,14,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,14,,,,,11.54684096,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,1
New South Wales - Central West,21,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,21,,,,,,,299.4708995,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,1
New South Wales - Central West,22,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,22,,,,,,,,,165.1234568,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,1
New South Wales - Central West,23,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,23,,,,,,,,,,,6.936722266,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,1
New South Wales - Central West,24,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,24,,,,,,,,,,,,,123.5491071,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,1
New South Wales - Central West,25,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,25,,,,,,,,,,,,,,,229.5609756,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,1
New South Wales - Central West,26,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,26,,,,,,,,,,,,,,,,,107.8144078,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,1
New South Wales - Central West,27,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,27,,,,,,,,,,,,,,,,,,,118.940754,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,1
New South Wales - Central West,31,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,31,,,,,,,,,,,,,,,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,1
New South Wales - Central West,32,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,32,,,,,,,,,,,,,,,,,,,,,,,18.50393701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,1
New South Wales - Central West,33,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,33,,,,,,,,,,,,,,,,,,,,,,,,,12.70588235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3,1
New South Wales - Central West,34,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,9.697601668,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,1
New South Wales - Central West,35,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.751465416,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2,1
New South Wales - Central West,36,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.10447761,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,1
New South Wales - Central West,39,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.1525424,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,1
New South Wales - Central West,41,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.9712859,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,1,1
New South Wales - Central West,42,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.307443366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,1
New South Wales - Central West,43,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.24456522,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,1
New South Wales - Central West,44,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.00850547,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,1
New South Wales - Central West,45,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,1
New South Wales - Central West,51,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87704918,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,1
New South Wales - Central West,52,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87704918,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,0,1
New South Wales - Central West,53,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87704918,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,0,1
New South Wales - Central West,54,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.79310345,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,1
New South Wales - Central West,55,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.55126498,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,1
New South Wales - Central West,56,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.02781641,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,1
New South Wales - Central West,59,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.03350084,3,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,1
New South Wales - Central West,61,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.060333761,1,,,,,,,,,,,,,,,,,,,,,,,,,61,0,1
New South Wales - Central West,62,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.992199688,1,,,,,,,,,,,,,,,,,,,,,,,62,0,1
New South Wales - Central West,63,103,16.26229967,2,39.72168347,3,342.5,320,2,2,56600,1,-0.881397866,3,12.90322581,-32.2147651,20.10550996,3,0,2,2.662458459,2,18054,18365,1.722609948,2,103,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.23172628,3,,,,,,,,,,,,,,,,,,,,,63,0,1
