sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_name_2016,nswscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Perth - North West,505,85,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-60.46195652,0,0,11.22445391,0,-1.494321578,1
Perth - North West,505,89,7.651857285,2,-1.3194646,2,425,350,2,2,89600,2,,,1.657458564,6.302521008,19.41852118,3,2,2,4.631123129,0,39247,40407,2.955639922,3,Perth - North West,,5,-32.95819936,0,0,7.289287533,0,-1.494321578,1
Perth - South East,506,11,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-26.45815723,0,1,2.05874284,3,-1.300813008,2
Perth - South East,506,12,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,0,0,2,2.05874284,3,-1.300813008,2
Perth - South East,506,13,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,0,0,2,3.202719788,2,-1.300813008,2
Perth - South East,506,14,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,1.853411963,1,1,3.573855015,1,-1.300813008,2
Perth - South East,506,21,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,0,0,0,6.145607866,0,-1.300813008,2
Perth - South East,506,22,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,0,0,0,3.274307115,2,-1.300813008,2
Perth - South East,506,23,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-45.03133393,0,2,2.584594903,2,-1.300813008,2
Perth - South East,506,24,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,184.6283784,3,1,2.072892755,3,-1.300813008,2
Perth - South East,506,25,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,29.62962963,1,3,1.45347131,3,-1.300813008,2
Perth - South East,506,26,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-36.02398524,0,3,2.140031074,3,-1.300813008,2
Perth - South East,506,27,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-12.78625954,0,1,2.672330801,2,-1.300813008,2
Perth - South East,506,31,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-47.18981972,0,2,3.507539123,2,-1.300813008,2
Perth - South East,506,32,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-23.48993289,0,2,3.162678887,2,-1.300813008,2
Perth - South East,506,33,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,49.53051643,2,3,4.741069999,1,-1.300813008,2
Perth - South East,506,34,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-30.35055351,1,3,4.020997702,1,-1.300813008,2
Perth - South East,506,35,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-2.693877551,1,3,6.278236984,0,-1.300813008,2
Perth - South East,506,36,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-13.85542169,1,1,6.278236984,0,-1.300813008,2
Perth - South East,506,39,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,5.850272682,1,0,5.776763124,0,-1.300813008,2
Perth - South East,506,41,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,11.80327869,0,2,10.14099949,0,-1.300813008,2
Perth - South East,506,42,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,33.33333333,2,1,2.227094874,2,-1.300813008,2
Perth - South East,506,43,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-31.46853147,0,0,8.076978076,0,-1.300813008,2
Perth - South East,506,44,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,27.34899329,3,0,4.78027277,1,-1.300813008,2
Perth - South East,506,45,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-1.294498382,1,0,2.144284237,3,-1.300813008,2
Perth - South East,506,51,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-26.76470588,0,0,2.409033583,2,-1.300813008,2
Perth - South East,506,52,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-26.76470588,0,0,5.458520324,1,-1.300813008,2
Perth - South East,506,53,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-26.76470588,0,0,4.746966291,1,-1.300813008,2
Perth - South East,506,54,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-35.39473684,0,0,4.385498977,1,-1.300813008,2
Perth - South East,506,55,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-41.75084175,0,0,2.119149939,3,-1.300813008,2
Perth - South East,506,56,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-56.98151951,0,0,7.060684279,0,-1.300813008,2
Perth - South East,506,59,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-47.43040685,0,0,6.516461246,0,-1.300813008,2
Perth - South East,506,61,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-12.12406015,1,0,2.079663484,3,-1.300813008,2
Perth - South East,506,62,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-16.43132221,1,1,4.907092592,1,-1.300813008,2
Perth - South East,506,63,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-20.16021362,1,0,6.56438028,0,-1.300813008,2
Perth - South East,506,71,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-25.49019608,1,0,6.05225183,0,-1.300813008,2
Perth - South East,506,72,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-35.41176471,0,0,5.713806571,1,-1.300813008,2
Perth - South East,506,73,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-35.41176471,0,0,4.780548102,1,-1.300813008,2
Perth - South East,506,74,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-40.86727989,0,0,7.429191419,0,-1.300813008,2
Perth - South East,506,81,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-32,1,0,7.610774493,0,-1.300813008,2
Perth - South East,506,82,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,1.278772379,1,0,8.066483472,0,-1.300813008,2
Perth - South East,506,83,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-47.84546805,0,0,11.93679071,0,-1.300813008,2
Perth - South East,506,84,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,26.39885222,2,0,6.086839783,0,-1.300813008,2
Perth - South East,506,85,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-60.46195652,0,0,11.22445391,0,-1.300813008,2
Perth - South East,506,89,4.846227292,3,4.857121158,3,557,400,1,1,83000,2,,,-4.824561404,19.86111111,25.03767492,2,3,3,4.065074064,1,33455,34409,2.85159169,3,Perth - South East,,5,-32.95819936,0,0,7.289287533,0,-1.300813008,2
Perth - South West,507,11,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-26.45815723,0,1,2.05874284,3,-1.273458445,2
Perth - South West,507,12,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,0,0,2,2.05874284,3,-1.273458445,2
Perth - South West,507,13,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,0,0,2,3.202719788,2,-1.273458445,2
Perth - South West,507,14,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,1.853411963,1,1,3.573855015,1,-1.273458445,2
Perth - South West,507,21,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,0,0,0,6.145607866,0,-1.273458445,2
Perth - South West,507,22,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,0,0,0,3.274307115,2,-1.273458445,2
Perth - South West,507,23,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-45.03133393,0,2,2.584594903,2,-1.273458445,2
Perth - South West,507,24,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,184.6283784,3,1,2.072892755,3,-1.273458445,2
Perth - South West,507,25,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,29.62962963,1,3,1.45347131,3,-1.273458445,2
Perth - South West,507,26,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-36.02398524,0,3,2.140031074,3,-1.273458445,2
Perth - South West,507,27,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-12.78625954,0,1,2.672330801,2,-1.273458445,2
Perth - South West,507,31,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-47.18981972,0,2,3.507539123,2,-1.273458445,2
Perth - South West,507,32,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-23.48993289,0,2,3.162678887,2,-1.273458445,2
Perth - South West,507,33,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,49.53051643,2,3,4.741069999,1,-1.273458445,2
Perth - South West,507,34,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-30.35055351,1,3,4.020997702,1,-1.273458445,2
Perth - South West,507,35,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-2.693877551,1,3,6.278236984,0,-1.273458445,2
Perth - South West,507,36,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-13.85542169,1,1,6.278236984,0,-1.273458445,2
Perth - South West,507,39,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,5.850272682,1,0,5.776763124,0,-1.273458445,2
Perth - South West,507,41,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,11.80327869,0,2,10.14099949,0,-1.273458445,2
Perth - South West,507,42,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,33.33333333,2,1,2.227094874,2,-1.273458445,2
Perth - South West,507,43,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-31.46853147,0,0,8.076978076,0,-1.273458445,2
Perth - South West,507,44,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,27.34899329,3,0,4.78027277,1,-1.273458445,2
Perth - South West,507,45,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-1.294498382,1,0,2.144284237,3,-1.273458445,2
Perth - South West,507,51,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-26.76470588,0,0,2.409033583,2,-1.273458445,2
Perth - South West,507,52,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-26.76470588,0,0,5.458520324,1,-1.273458445,2
Perth - South West,507,53,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-26.76470588,0,0,4.746966291,1,-1.273458445,2
Perth - South West,507,54,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-35.39473684,0,0,4.385498977,1,-1.273458445,2
Perth - South West,507,55,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-41.75084175,0,0,2.119149939,3,-1.273458445,2
Perth - South West,507,56,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-56.98151951,0,0,7.060684279,0,-1.273458445,2
Perth - South West,507,59,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-47.43040685,0,0,6.516461246,0,-1.273458445,2
Perth - South West,507,61,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-12.12406015,1,0,2.079663484,3,-1.273458445,2
Perth - South West,507,62,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-16.43132221,1,1,4.907092592,1,-1.273458445,2
Perth - South West,507,63,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-20.16021362,1,0,6.56438028,0,-1.273458445,2
Perth - South West,507,71,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-25.49019608,1,0,6.05225183,0,-1.273458445,2
Perth - South West,507,72,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-35.41176471,0,0,5.713806571,1,-1.273458445,2
Perth - South West,507,73,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-35.41176471,0,0,4.780548102,1,-1.273458445,2
Perth - South West,507,74,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-40.86727989,0,0,7.429191419,0,-1.273458445,2
Perth - South West,507,81,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-32,1,0,7.610774493,0,-1.273458445,2
Perth - South West,507,82,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,1.278772379,1,0,8.066483472,0,-1.273458445,2
Perth - South West,507,83,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-47.84546805,0,0,11.93679071,0,-1.273458445,2
Perth - South West,507,84,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,26.39885222,2,0,6.086839783,0,-1.273458445,2
Perth - South West,507,85,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-60.46195652,0,0,11.22445391,0,-1.273458445,2
Perth - South West,507,89,7.206920033,2,2.653695088,2,385,350,2,2,87200,2,,,-30.15873016,-3.910614525,18.90507012,0,1,2,3.459243871,1,26899,27561,2.461058032,3,Perth - South West,,5,-32.95819936,0,0,7.289287533,0,-1.273458445,2
Western Australia - Outback,508,11,16.50337042,0,-12.59300472,0,327.5,380,2,2,95100,3,,,-33.33333333,3.488372093,14.89001692,0,2,1,4.932982106,0,14134,14132,-0.014150276,0,Western Australia - Outback,,5,-26.45815723,0,1,2.05874284,3,-10.94049904,0
Western Australia - Outback,508,12,16.50337042,0,-12.59300472,0,327.5,380,2,2,95100,3,,,-33.33333333,3.488372093,14.89001692,0,2,1,4.932982106,0,14134,14132,-0.014150276,0,Western Australia - Outback,,5,0,0,2,2.05874284,3,-10.94049904,0
Western Australia - Outback,508,13,16.50337042,0,-12.59300472,0,327.5,380,2,2,95100,3,,,-33.33333333,3.488372093,14.89001692,0,2,1,4.932982106,0,14134,14132,-0.014150276,0,Western Australia - Outback,,5,0,0,2,3.202719788,2,-10.94049904,0
Western Australia - Outback,508,14,16.50337042,0,-12.59300472,0,327.5,380,2,2,95100,3,,,-33.33333333,3.488372093,14.89001692,0,2,1,4.932982106,0,14134,14132,-0.014150276,0,Western Australia - Outback,,5,1.853411963,0,1,3.573855015,1,-10.94049904,0
Western Australia - Outback,508,21,16.50337042,0,-12.59300472,0,327.5,380,2,2,95100,3,,,-33.33333333,3.488372093,14.89001692,0,2,1,4.932982106,0,14134,14132,-0.014150276,0,Western Australia - Outback,,5,0,0,0,6.145607866,0,-10.94049904,0
