sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,sa4_code,NSWscore,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,unemprate,unempscore,numbus_industry201315mvmt,_201315score
Newcastle and Lake Macquarie,111,85,6.532731096,2,-5.050328529,1,500,400,1,1,66000,2,,,-35.67839196,-1.814516129,13.14328027,0,2,0,5.247947194,0,22022,22341,1.448551449,2,111,,1,-31.97831978,0,0,8.407560815,0,22022,22341,1.448551449,2,5.247947194,0,-3.731343284,0
Newcastle and Lake Macquarie,111,89,6.532731096,2,-5.050328529,1,500,400,1,1,66000,2,,,-35.67839196,-1.814516129,13.14328027,0,2,0,5.247947194,0,22022,22341,1.448551449,2,111,,1,7.744874715,2,0,3.879472423,0,22022,22341,1.448551449,2,5.247947194,0,-3.731343284,0
Richmond - Tweed,112,11,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,91.80327869,2,0,1.775513209,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,12,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,500.2145923,3,0,1.775513209,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,13,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,24.48519041,2,1,1.934726957,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,14,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,10.71253071,1,0,1.38456451,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,21,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,33.30965909,2,0,3.044104943,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,22,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,72.55301794,3,0,2.395599968,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,23,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,130.9475397,3,2,2.744430198,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,24,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,103.898051,2,1,1.983106736,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,25,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,20.41696621,0,3,0.842000852,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,26,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,120.0889248,3,1,2.189164464,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,27,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,65.04132231,2,1,1.637641677,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,31,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,62.3119015,2,1,1.48376513,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,32,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,21.76560122,2,2,3.672178202,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,33,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,46.11398964,1,3,3.087091782,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,34,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,9.89010989,2,2,3.928639959,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,35,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,8.955223881,2,2,3.215717391,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,36,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,88.31775701,3,0,4.462419792,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,39,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,19.95359629,1,0,1.495232111,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,41,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,74.83974359,2,1,3.48189448,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,42,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,12.34106208,0,0,4.393815552,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,43,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,-13.05285868,1,0,5.277350171,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,44,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,-15.98272138,1,0,3.334412454,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,45,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,-10.38834951,1,0,2.763530685,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,51,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,52.88544358,2,0,2.535082122,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,52,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,52.88544358,2,0,2.826080167,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,53,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,52.88544358,2,0,3.294490254,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,54,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,37.71313942,3,0,4.703538895,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,55,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,50,3,0,1.166403088,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,56,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,65.07936508,1,0,3.351366358,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,59,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,44.4527178,3,0,2.833331772,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,61,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,23.71541502,3,0,1.418062031,3,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,62,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,15.92039801,3,0,5.58626565,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,63,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,-1.572617946,2,0,2.852111249,1,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,71,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,13.91752577,1,0,3.517283791,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,72,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,119.5325543,3,0,4.54891329,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,73,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,119.5325543,3,0,2.452576498,2,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,74,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,5.614035088,2,0,6.827084124,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,81,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,48.34515366,3,0,5.323702597,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,82,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,72.15346535,3,0,8.599890638,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,83,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,17.7920686,2,0,7.394282019,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,84,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,33.8740458,3,0,5.816067226,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,85,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,-2.748091603,3,0,8.407560815,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Richmond - Tweed,112,89,9.9931887,1,-11.59297879,0,521.25,460,1,0,50400,1,,,-20,-10.9540636,15.91346154,1,0,1,3.203093267,2,20141,20182,0.203564868,0,112,,1,24.47643979,3,0,3.879472423,0,20141,20182,0.203564868,0,3.203093267,2,-0.636942675,2
Riverina,113,11,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,69.97782705,1,0,1.775513209,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,12,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,750.1805054,3,0,1.775513209,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,13,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,33.9231852,2,1,1.934726957,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,14,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,27.47440273,2,0,1.38456451,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,21,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,179.9450549,3,0,3.044104943,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,22,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,72.55301794,1,0,2.395599968,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,23,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,130.9475397,2,2,2.744430198,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,24,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,54.53815261,1,1,1.983106736,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,25,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,61.61550185,2,3,0.842000852,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,26,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,191.7365642,3,1,2.189164464,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,27,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,75.63510393,3,1,1.637641677,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,31,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,62.3119015,1,1,1.48376513,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,32,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,104.6534653,3,2,3.672178202,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,33,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,44.99121265,1,3,3.087091782,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,34,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,15.36030341,2,2,3.928639959,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,35,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,8.955223881,0,2,3.215717391,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,36,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,88.31775701,3,0,4.462419792,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,39,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,84.05017921,3,0,1.495232111,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,41,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,107.1213036,3,1,3.48189448,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,42,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,64.26332288,3,0,4.393815552,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,43,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,10.49180328,2,0,5.277350171,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,44,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,30.78614623,3,0,3.334412454,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,45,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,33.29425557,2,0,2.763530685,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,51,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,52.88544358,1,0,2.535082122,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,52,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,52.88544358,1,0,2.826080167,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,53,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,52.88544358,1,0,3.294490254,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,54,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,37.71313942,2,0,4.703538895,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,55,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,50,3,0,1.166403088,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,56,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,39.92172211,2,0,3.351366358,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,59,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,44.4527178,1,0,2.833331772,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,61,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,39.00293255,3,0,1.418062031,3,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,62,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,15.92039801,2,0,5.58626565,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,63,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,158.4170854,3,0,2.852111249,1,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,71,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,16.67659321,2,0,3.517283791,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,72,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,119.5325543,1,0,4.54891329,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,73,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,119.5325543,1,0,2.452576498,2,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,74,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,54.57348407,3,0,6.827084124,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,81,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,48.34515366,1,0,5.323702597,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,82,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,116.2790698,3,0,8.599890638,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,83,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,17.7920686,1,0,7.394282019,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,84,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,33.8740458,0,0,5.816067226,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,85,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,-2.748091603,1,0,8.407560815,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Riverina,113,89,9.9931887,0,10.13736696,2,367,320,2,2,57900,1,,,-52,-10.6741573,16,0,0,1,3.553753831,1,14817,14989,1.160828778,1,113,,1,24.47643979,1,0,3.879472423,0,14817,14989,1.160828778,1,3.553753831,1,-2.542372881,1
Southern Highlands and Shoalhaven,114,11,9.9931887,0,-29.2092693,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,114,,1,0,1,0,1.775513209,3,10889,10911,0.202038755,0,0.925295648,3,0.179856115,2
Southern Highlands and Shoalhaven,114,12,9.9931887,0,-29.2092693,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,114,,1,750.1805054,1,0,1.775513209,3,10889,10911,0.202038755,0,0.925295648,3,0.179856115,2
Southern Highlands and Shoalhaven,114,13,9.9931887,0,-29.2092693,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,114,,1,125.7944587,3,1,1.934726957,2,10889,10911,0.202038755,0,0.925295648,3,0.179856115,2
