sa4_name_2016,sa4_code,anzsco,unempratemvmt,score00,averageannualmvmt20132016mvmt,score0001,housepiceandrentpurchaseprice,weeklyrentprice,purchasescore,rentscore,incomemedian,score,occunemp,occempscore,patentsincreasepat,increasetrade,increasenewbusiness,scorepatents,scoretrademarks,scoreentries,unemprate,unempscore,total_businesses2013,total_business2014,increasetotalbus201314,incbus_score,Nswscore,anzsco,state,propjvinc201316,jv_score,priorityoccup_score,occupunemprate,occunempscore,numbus_industry201315mvmt,_201315score
Southern Highlands and Shoalhaven,114,22,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,22,1,128.2010096,3,0,2.395599968,2,-3.157894737,0
Southern Highlands and Shoalhaven,114,23,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,23,1,41.21385446,2,2,2.744430198,2,-3.157894737,0
Southern Highlands and Shoalhaven,114,24,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,24,1,21.42658895,1,1,1.983106736,2,-3.157894737,0
Southern Highlands and Shoalhaven,114,25,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,25,1,153.2659637,3,3,0.842000852,3,-3.157894737,0
Southern Highlands and Shoalhaven,114,26,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,26,1,191.7365642,0,1,2.189164464,2,-3.157894737,0
Southern Highlands and Shoalhaven,114,27,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,27,1,75.63510393,1,1,1.637641677,3,-3.157894737,0
Southern Highlands and Shoalhaven,114,31,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,31,1,24.98915401,2,1,1.48376513,3,-3.157894737,0
Southern Highlands and Shoalhaven,114,32,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,32,1,104.6534653,2,2,3.672178202,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,33,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,33,1,50,2,3,3.087091782,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,34,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,34,1,30.05836576,3,2,3.928639959,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,35,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,35,1,38.31775701,3,2,3.215717391,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,36,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,36,1,85.64814815,0,0,4.462419792,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,39,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,39,1,220.1716738,3,0,1.495232111,3,-3.157894737,0
Southern Highlands and Shoalhaven,114,41,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,41,1,109.0305445,3,1,3.48189448,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,42,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,42,1,64.26332288,1,0,4.393815552,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,43,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,43,1,10.49180328,0,0,5.277350171,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,44,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,44,1,80.11152416,3,0,3.334412454,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,45,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,45,1,100,3,0,2.763530685,2,-3.157894737,0
Southern Highlands and Shoalhaven,114,51,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,51,1,23.04111715,1,0,2.535082122,2,-3.157894737,0
Southern Highlands and Shoalhaven,114,52,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,52,1,23.04111715,1,0,2.826080167,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,53,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,53,1,23.04111715,1,0,3.294490254,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,54,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,54,1,32.73305085,2,0,4.703538895,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,55,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,55,1,66.55328798,3,0,1.166403088,3,-3.157894737,0
Southern Highlands and Shoalhaven,114,56,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,56,1,500,3,0,3.351366358,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,59,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,59,1,57.24381625,3,0,2.833331772,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,61,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,61,1,39.00293255,2,0,1.418062031,3,-3.157894737,0
Southern Highlands and Shoalhaven,114,62,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,62,1,32.25806452,3,0,5.58626565,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,63,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,63,1,158.4170854,3,0,2.852111249,1,-3.157894737,0
Southern Highlands and Shoalhaven,114,71,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,71,1,16.67659321,2,0,3.517283791,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,72,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,72,1,-16.66666667,1,0,4.54891329,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,73,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,73,1,-16.66666667,1,0,2.452576498,2,-3.157894737,0
Southern Highlands and Shoalhaven,114,74,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,74,1,54.57348407,3,0,6.827084124,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,81,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,81,1,0,2,0,5.323702597,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,82,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,82,1,116.2790698,0,0,8.599890638,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,83,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,83,1,0,2,0,7.394282019,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,84,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,84,1,13.59223301,2,0,5.816067226,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,85,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,85,1,-37.02956989,0,0,8.407560815,0,-3.157894737,0
Southern Highlands and Shoalhaven,114,89,16.86831306,0,0,0,317,320,2,2,52200,1,,,-13.33333333,11.35135135,16.80672269,2,3,1,0.925295648,3,10889,10911,0.202038755,0,,89,1,12.92834891,2,0,3.879472423,0,-3.157894737,0
Sydney - Baulkham Hills and Hawkesbury,115,11,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,11,1,23.34152334,2,0,1.775513209,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,12,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,12,1,1,0,0,1.775513209,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,13,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,13,1,125.7944587,2,1,1.934726957,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,14,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,14,1,55.32359081,3,0,1.38456451,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,21,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,21,1,44.44444444,2,0,3.044104943,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,22,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,22,1,128.2010096,2,0,2.395599968,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,23,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,23,1,59.55574183,3,2,2.744430198,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,24,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,24,1,61.29032258,2,1,1.983106736,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,25,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,25,1,153.2659637,2,3,0.842000852,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,26,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,26,1,30.09463722,2,1,2.189164464,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,27,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,27,1,28.47533632,1,1,1.637641677,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,31,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,31,1,77.05627706,3,1,1.48376513,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,32,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,32,1,44.40860215,3,2,3.672178202,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,33,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,33,1,99.29824561,3,3,3.087091782,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,34,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,34,1,92.81183932,3,2,3.928639959,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,35,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,35,1,55.01858736,3,2,3.215717391,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,36,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,36,1,52.25522552,2,0,4.462419792,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,39,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,39,1,220.1716738,2,0,1.495232111,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,41,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,41,1,109.0305445,2,1,3.48189448,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,42,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,42,1,85.30612245,3,0,4.393815552,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,43,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,43,1,37.76150628,3,0,5.277350171,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,44,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,44,1,80.11152416,2,0,3.334412454,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,45,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,45,1,100,2,0,2.763530685,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,51,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,51,1,63.0952381,3,0,2.535082122,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,52,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,52,1,63.0952381,3,0,2.826080167,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,53,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,53,1,63.0952381,3,0,3.294490254,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,54,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,54,1,48.72685185,3,0,4.703538895,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,55,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,55,1,66.55328798,2,0,1.166403088,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,56,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,56,1,500,3,0,3.351366358,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,59,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,59,1,57.24381625,2,0,2.833331772,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,61,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,61,1,36.63101604,3,0,1.418062031,3,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,62,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,62,1,48.37872892,3,0,5.58626565,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,63,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,63,1,83.4179357,2,0,2.852111249,1,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,71,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,71,1,63.18944844,3,0,3.517283791,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,72,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,72,1,121.3250518,3,0,4.54891329,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,73,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,73,1,121.3250518,3,0,2.452576498,2,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,74,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,74,1,53.45679012,3,0,6.827084124,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,81,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,81,1,23.84792627,3,0,5.323702597,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,82,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,82,1,70.07874016,3,0,8.599890638,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,83,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,83,1,28.4843869,3,0,7.394282019,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,84,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,84,1,72.19589258,3,0,5.816067226,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,85,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,85,1,-13.77018044,2,0,8.407560815,0,8.018867925,2
Sydney - Baulkham Hills and Hawkesbury,115,89,16.86831306,0,2.433542846,2,1150,575,0,0,116100,3,,,1.398601399,-6.85840708,31.02431835,3,1,3,1.302621175,3,23284,24092,3.470194125,3,,89,1,35.57951482,3,0,3.879472423,0,8.018867925,2
Sydney - Blacktown,116,11,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,11,1,23.34152334,2,0,1.775513209,3,9.821428571,3
Sydney - Blacktown,116,12,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,12,1,0,0,0,1.775513209,3,9.821428571,3
Sydney - Blacktown,116,13,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,13,1,36.45209581,2,1,1.934726957,2,9.821428571,3
Sydney - Blacktown,116,14,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,14,1,55.32359081,3,0,1.38456451,3,9.821428571,3
Sydney - Blacktown,116,21,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,21,1,44.44444444,2,0,3.044104943,1,9.821428571,3
Sydney - Blacktown,116,22,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,22,1,36.5630713,2,0,2.395599968,2,9.821428571,3
Sydney - Blacktown,116,23,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,23,1,59.55574183,3,2,2.744430198,2,9.821428571,3
Sydney - Blacktown,116,24,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,24,1,61.29032258,2,1,1.983106736,2,9.821428571,3
Sydney - Blacktown,116,25,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,25,1,49.80031949,2,3,0.842000852,3,9.821428571,3
Sydney - Blacktown,116,26,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,26,1,30.09463722,2,1,2.189164464,2,9.821428571,3
Sydney - Blacktown,116,27,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,27,1,28.47533632,1,1,1.637641677,3,9.821428571,3
Sydney - Blacktown,116,31,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,31,1,77.05627706,3,1,1.48376513,3,9.821428571,3
Sydney - Blacktown,116,32,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,32,1,44.40860215,3,2,3.672178202,0,9.821428571,3
Sydney - Blacktown,116,33,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,33,1,99.29824561,3,3,3.087091782,1,9.821428571,3
Sydney - Blacktown,116,34,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,34,1,92.81183932,3,2,3.928639959,0,9.821428571,3
Sydney - Blacktown,116,35,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,35,1,55.01858736,3,2,3.215717391,1,9.821428571,3
Sydney - Blacktown,116,36,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,36,1,52.25522552,2,0,4.462419792,0,9.821428571,3
Sydney - Blacktown,116,39,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,39,1,57.23923197,2,0,1.495232111,3,9.821428571,3
Sydney - Blacktown,116,41,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,41,1,50.64575646,2,1,3.48189448,0,9.821428571,3
Sydney - Blacktown,116,42,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,42,1,85.30612245,3,0,4.393815552,0,9.821428571,3
Sydney - Blacktown,116,43,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,43,1,37.76150628,3,0,5.277350171,0,9.821428571,3
Sydney - Blacktown,116,44,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,44,1,21.71492205,2,0,3.334412454,1,9.821428571,3
Sydney - Blacktown,116,45,16.86831306,0,27.41215499,3,808.5,570,0,0,80800,2,,,17.30769231,13.42592593,13.94422311,3,3,1,3.329813816,2,16258,16486,1.402386517,2,,45,1,31.03448276,2,0,2.763530685,2,9.821428571,3
